Date,Open ,High ,Low ,Close ,Prev. Close,SMA_20,EMA_20,RSI_14,EMA_12,EMA_26,MACD,Signal_Line,BB_Upper,BB_Lower
09-07-2019,13.8525,14.22,13.3525,13.6875,13.635,13.09975,13.31322838,50.16,12.89459317,13.63758353,-0.742990357,-0.944366123,15.61919433,10.58030567
08-07-2019,13.065,14.0425,12.1075,13.8525,13.6875,12.963125,13.36458758,54.91,13.04196345,13.65350327,-0.611539815,-0.877800861,14.92042905,11.00582095
05-07-2019,13.53,13.965,12.665,13.065,13.8525,12.857,13.33605543,65.36,13.04550754,13.60991043,-0.564402896,-0.815121268,14.51354809,11.20045191
04-07-2019,13.695,13.695,13.0125,13.53,13.065,12.805625,13.35452634,53.65,13.12004484,13.60399114,-0.483946303,-0.748886275,14.29546151,11.31578849
03-07-2019,14.25,14.32,13.52,13.695,13.53,12.810875,13.3869524,56.18,13.20849948,13.61073254,-0.402233059,-0.679555632,14.31303859,11.30871141
02-07-2019,14.6025,14.8325,14.025,14.25,13.695,12.84275,13.46914741,52.34,13.36873033,13.65808568,-0.289355355,-0.601515577,14.44054527,11.24495473
01-07-2019,14.9525,15.02,14.4725,14.6025,14.25,12.91975,13.57708575,60.58,13.55854105,13.7280423,-0.169501253,-0.515112712,14.70013206,11.13936794
28-06-2019,14.645,15.0725,13.995,14.9525,14.6025,13.06075,13.70807759,68.26,13.77299627,13.81874287,-0.045746599,-0.421239489,15.01663458,11.10486542
27-06-2019,14.75,14.8875,13.6475,14.645,14.9525,13.16125,13.79730829,80.2,13.90715069,13.8799471,0.027203589,-0.331550874,15.22841848,11.09408152
26-06-2019,15.01,15.195,14.39,14.75,14.645,13.26075,13.88804084,75.58,14.03681982,13.94439546,0.09242435,-0.246755829,15.43537647,11.08612353
25-06-2019,15.2225,15.585,14.9275,15.01,14.75,13.339875,13.99489409,79.4,14.18653984,14.02332913,0.163210709,-0.164762521,15.6509288,11.0288212
24-06-2019,14.61,15.665,11.855,15.2225,15.01,13.4505,14.11180894,78.61,14.34591833,14.11215661,0.233761724,-0.085057672,15.90258,10.99842
21-06-2019,14,14.8325,10.6025,14.61,15.2225,13.55525,14.15925571,79.78,14.38654628,14.14903389,0.237512384,-0.020543661,16.01803132,11.09246868
20-06-2019,14.73,15.1875,12.835,14,14.61,13.66775,14.1440885,69.26,14.32707762,14.13799435,0.189083274,0.021381726,15.98454844,11.35095156
19-06-2019,14.6,15.3,10.79,14.73,14,13.81425,14.19988959,53.65,14.38906568,14.18184662,0.207219062,0.058549193,16.00064459,11.62785541
18-06-2019,14.65,14.97,11.7375,14.6,14.73,13.96625,14.23799534,59.18,14.42151711,14.21282094,0.208696171,0.088578589,15.90098546,12.03151454
17-06-2019,13.895,14.96,13.52,14.65,14.6,14.09775,14.27723388,56.62,14.45666833,14.24520458,0.211463751,0.113155621,15.82151493,12.37398507
14-06-2019,13.66,14.1175,12.6425,13.895,14.65,14.192625,14.24083066,66.16,14.37025781,14.2192635,0.150994318,0.120723361,15.6115956,12.7736544
13-06-2019,14.1225,14.2925,13.2775,13.66,13.895,14.252125,14.18551345,53.51,14.26098738,14.17783657,0.083150811,0.113208851,15.44944358,13.05480642
12-06-2019,14.49,14.71,13.31,14.1225,13.66,14.2765,14.17951217,49.67,14.23968163,14.17373757,0.065944065,0.103755894,15.44029981,13.11270019
11-06-2019,14.975,14.975,13.48,14.49,14.1225,14.316625,14.20908244,48.77,14.27819215,14.19716441,0.081027737,0.099210262,15.44985545,13.18339455
10-06-2019,14.8575,15.4525,13.4475,14.975,14.49,14.37275,14.28202697,48.92,14.38539336,14.25478186,0.130611494,0.105490509,15.52029188,13.22520812
07-06-2019,15.525,15.73,13.6275,14.8575,14.975,14.462375,14.33683392,50.21,14.45802515,14.29942765,0.158597497,0.116111906,15.4485071,13.4762429
06-06-2019,15.6275,15.925,13.975,15.525,14.8575,14.562125,14.4499926,52.07,14.62217513,14.39021079,0.231964337,0.139282392,15.55473092,13.56951908
04-06-2019,15.9675,15.9675,14.6675,15.6275,15.525,14.65875,14.56213616,56.8,14.77684049,14.48186184,0.29497865,0.170421644,15.67196856,13.64553144
03-06-2019,16.0675,16.2325,14.075,15.9675,15.6275,14.744625,14.69598034,55.58,14.96001888,14.59190911,0.368109765,0.209959268,15.89396494,13.59528506
31-05-2019,15.61,16.7875,14.19,16.0675,15.9675,14.817875,14.82660126,56.58,15.13040059,14.70121214,0.429188447,0.253805104,16.10727743,13.52847257
30-05-2019,16.4075,16.4075,14.8525,15.61,16.0675,14.85075,14.90121066,64.14,15.20418511,14.76852976,0.435655353,0.290175154,16.18727151,13.51422849
29-05-2019,15.9225,16.5075,14.4775,16.4075,15.61,14.938875,15.04466679,66.1,15.38931048,14.88993496,0.499375517,0.332015227,16.44050173,13.43724827
28-05-2019,16.19,16.54,15.38,15.9225,16.4075,14.9975,15.12826995,66.55,15.47133964,14.96642126,0.504918375,0.366595856,16.55845787,13.43654213
27-05-2019,16.4675,17.335,13.48,16.19,15.9225,15.0565,15.2293871,62.19,15.58190277,15.05705672,0.524846046,0.398245894,16.70613026,13.40686974
24-05-2019,19.405,19.405,14.4925,16.4675,16.19,15.11875,15.34730261,63.65,15.7181485,15.161534,0.556614494,0.429919614,16.88462201,13.35287799
23-05-2019,27.6325,27.6325,18.9575,19.405,16.4675,15.3585,15.73374998,74.92,16.28535642,15.47586482,0.809491603,0.505834012,17.9449202,12.7720798
22-05-2019,25.6525,30.1825,19.04,27.6325,19.405,16.040125,16.86696427,86.52,18.03107082,16.37635631,1.654714505,0.73561011,22.04518876,10.03506124
21-05-2019,23.675,28.1025,20.2425,25.6525,27.6325,16.58625,17.70368196,93.22,19.20359838,17.06347807,2.140120317,1.016512152,23.92762562,9.244874376
20-05-2019,28.075,28.075,19.76,23.675,25.6525,17.04,18.27237892,82.37,19.89150633,17.55322043,2.338285892,1.2808669,24.96321622,9.11678378
17-05-2019,28.37,29.2325,25.4975,28.075,23.675,17.71125,19.20596188,73.22,21.15050535,18.33261151,2.81789384,1.588272288,26.94779106,8.474708938
16-05-2019,28.6575,29.3275,23.7825,28.37,28.075,18.435,20.07872741,78.71,22.26119684,19.07612177,3.185075066,1.907632843,28.63106671,8.238933292
15-05-2019,27.1325,29.0825,23.18,28.6575,28.37,19.184875,20.89575337,78.36,23.24524348,19.78585349,3.459389986,2.217984272,30.08404511,8.285704887
14-05-2019,27.3825,27.76,22.39,27.1325,28.6575,19.835375,21.48972924,78.54,23.84328294,20.33004953,3.513233413,2.4770341,31.01181324,8.658936758
13-05-2019,26.335,28.0625,23.7125,27.3825,27.1325,20.48,22.0509455,73.25,24.38777787,20.85245327,3.535324607,2.688692201,31.8439402,9.116059801
10-05-2019,25.485,26.525,24.535,26.335,27.3825,21.048,22.45895069,73.41,24.68735051,21.25856784,3.428782669,2.836710295,32.38897759,9.707022413
09-05-2019,26.365,26.495,23.485,25.485,26.335,21.579375,22.74714587,71.66,24.81006582,21.57163689,3.238428926,2.917054021,32.69268528,10.46606472
08-05-2019,26.4775,27.025,23.245,26.365,25.485,22.121375,23.0917034,68.3,25.04928646,21.92670082,3.122585636,2.958160344,33.04718588,11.19556412
07-05-2019,26.4325,26.81,23.0925,26.4775,26.365,22.663875,23.41416022,70.72,25.26901162,22.26379706,3.005214561,2.967571187,33.30582445,12.02192555
06-05-2019,24.0325,27.835,19.74,26.4325,26.4775,23.187125,23.70162115,70.54,25.44800983,22.57258987,2.875419963,2.949140942,33.46564582,12.90860418
03-05-2019,22.9825,24.1525,21.0975,24.0325,26.4325,23.585375,23.73313342,70.08,25.23023909,22.68073136,2.549507728,2.869214299,33.30439045,13.86635955
02-05-2019,21.8275,23.265,21.7675,22.9825,24.0325,23.954,23.66164453,59.53,24.88443307,22.70308459,2.181348482,2.731641136,32.93023359,14.97776641
30-04-2019,21.7175,22.775,20.76,21.8275,22.9825,24.225,23.4869641,36.4,24.41413568,22.63822647,1.775909204,2.54049475,32.54522488,15.90477512
26-04-2019,23.2325,23.9625,21.4325,21.7175,21.8275,24.51475,23.31844371,38.25,23.99926865,22.57002451,1.429244137,2.318244627,31.97695122,17.05254878
25-04-2019,23.7125,25.535,22.7275,23.2325,21.7175,24.866875,23.31025859,43.21,23.88130424,22.61909677,1.262207471,2.107037196,31.26365027,18.47009973
24-04-2019,24.645,25.125,23.445,23.7125,23.2325,25.229125,23.3485673,28.99,23.85533436,22.7000896,1.155244756,1.916678708,30.30792647,20.15032353
23-04-2019,24.05,26.3175,22.7775,24.645,23.7125,25.491125,23.47203708,30.11,23.97682138,22.84415704,1.132664341,1.759875835,29.784828,21.197422
22-04-2019,22.735,24.5625,20.4075,24.05,24.645,25.312,23.52708117,33.76,23.98807963,22.93347874,1.054600889,1.618820845,29.52776228,21.09623772
18-04-2019,21.6925,23.045,18.5,22.735,24.05,25.166125,23.45164486,36.51,23.79529815,22.91877661,0.876521537,1.470360984,29.5315271,20.8007229
16-04-2019,21.3875,21.885,19.6725,21.6925,22.735,25.067,23.28410726,31.39,23.47179074,22.82794131,0.643849434,1.305058674,29.65911212,20.47488788
15-04-2019,20.9975,22.24,18.76,21.3875,21.6925,24.732625,23.103478,31.4,23.15113063,22.72124195,0.429888676,1.130024674,29.37612909,20.08912091
12-04-2019,20.9575,21.3025,18.675,20.9975,21.3875,24.364,22.90290866,32.84,22.81980284,22.59355736,0.226245476,0.949268834,28.96201084,19.76598916
11-04-2019,21.13,21.34,19.4125,20.9575,20.9975,23.979,22.71763165,26.56,22.53329471,22.47236793,0.060926781,0.771600424,28.34703442,19.61096558
10-04-2019,20.28,21.28,18.7,21.13,20.9575,23.678875,22.56642863,25.74,22.31740322,22.37293327,-0.055530051,0.606174329,27.95855602,19.39919398
09-04-2019,20.1525,20.6625,16.55,20.28,21.13,23.32375,22.34867352,26.95,22.00395657,22.21790117,-0.213944606,0.442150542,27.4865595,19.1609405
08-04-2019,18.3925,20.4575,18.3925,20.1525,20.28,23.014625,22.13951414,31.15,21.7191171,22.06490849,-0.345791398,0.284562154,27.15405551,18.87519449
05-04-2019,18.65,19.075,16.7625,18.3925,20.1525,22.66,21.78265565,34.33,21.20732985,21.79287823,-0.585548385,0.110540046,27.11177227,18.20822773
04-04-2019,18.7825,19.325,18.25,18.65,18.3925,22.27425,21.48430749,32.17,20.81389449,21.56007244,-0.746177951,-0.060803553,26.71126716,17.83723284
03-04-2019,18.0825,18.8825,17.29,18.7825,18.65,21.8895,21.2269925,34.32,20.50137226,21.35432633,-0.852954074,-0.219233657,26.12166213,17.65733787
02-04-2019,18.005,18.5525,17.44,18.0825,18.7825,21.472,20.92751702,23.51,20.12923807,21.11196883,-0.982730761,-0.371933078,25.45740647,17.48659353
01-04-2019,17.185,18.22,17.185,18.005,18.0825,21.170625,20.64918207,17.34,19.80243221,20.88182299,-1.079390778,-0.513424618,25.25122992,17.09002008
29-03-2019,16.6525,17.43,16.2375,17.185,18.005,20.88075,20.31925996,7.24,19.39975033,20.60798425,-1.208233917,-0.652386478,25.23398506,16.52751494
28-03-2019,17.0475,17.3325,15.75,16.6525,17.185,20.622,19.97004473,7.04,18.97709643,20.31498541,-1.337888981,-0.789486979,25.33833991,15.90566009
27-03-2019,16.485,17.4225,14.545,17.0475,16.6525,20.3885,19.69170714,7.8,18.68023544,20.07294946,-1.392714014,-0.910132386,25.33335017,15.44364983
26-03-2019,16.6725,16.6725,15.5175,16.485,17.0475,20.051125,19.38630646,14.6,18.34250691,19.80717542,-1.46466851,-1.021039611,25.09863337,15.00361663
25-03-2019,16.275,17.0275,14.2575,16.6725,16.485,19.699125,19.1278487,14.04,18.08558277,19.57497724,-1.489394471,-1.114710583,24.65256566,14.74568434
22-03-2019,16.0325,16.805,12.675,16.275,16.6725,19.280625,18.85614882,17.31,17.80703158,19.33053449,-1.523502908,-1.196469048,23.8760194,14.6852306
20-03-2019,16.4925,16.4925,14.485,16.0325,16.275,18.87975,18.58722989,16.42,17.53402672,19.08623563,-1.552208915,-1.267617021,23.10743317,14.65206683
19-03-2019,16.9,17.1775,14.55,16.4925,16.0325,18.567625,18.3877318,13.81,17.37379184,18.89410707,-1.52031523,-1.318156663,22.50892504,14.62632496
18-03-2019,15.865,17.1875,14.2675,16.9,16.4925,18.328,18.24604306,21.53,17.30090079,18.74639543,-1.445494647,-1.34362426,22.04576659,14.61023341
15-03-2019,15.15,16.3925,11.845,15.865,16.9,18.051875,18.01927705,26.54,17.07999297,18.53295874,-1.452965762,-1.36549256,21.63059643,14.47315357
14-03-2019,15.2775,15.5225,13.7625,15.15,15.865,17.7595,17.74601257,29.64,16.78307098,18.2823692,-1.499298222,-1.392253693,21.27993456,14.23906544
13-03-2019,15.0975,15.595,12.3,15.2775,15.15,17.4755,17.51091614,23.74,16.55144467,18.0597863,-1.508341622,-1.415471279,20.82179198,14.12920802
12-03-2019,14.895,15.1975,13.84,15.0975,15.2775,17.173875,17.28106698,23.69,16.32776088,17.84035768,-1.512596804,-1.434896384,20.20594546,14.14180454
11-03-2019,14.94,15.38,13.67,14.895,15.0975,16.904625,17.05382251,25.69,16.10733613,17.62218304,-1.514846911,-1.450886489,19.72426443,14.08498557
08-03-2019,15.2925,15.4125,12.92,14.94,14.895,16.644,16.85250608,25.18,15.92774595,17.42350281,-1.49575686,-1.459860563,19.14523306,14.14276694
07-03-2019,15.61,15.6875,14.3125,15.2925,14.94,16.489,16.70393407,29.55,15.83001581,17.26565075,-1.435634946,-1.45501544,18.91715037,14.06084963
06-03-2019,15.6575,15.735,14.2875,15.61,15.2925,16.337,16.59974987,37.19,15.79616722,17.14300996,-1.346842735,-1.433380899,18.56817776,14.10582224
05-03-2019,16.275,16.86,15.45,15.6575,15.61,16.18075,16.51001179,36.26,15.7748338,17.03297218,-1.258138379,-1.398332395,18.10779853,14.25370147
01-03-2019,18.2775,18.2775,15.895,16.275,15.6575,16.090375,16.48762971,41.23,15.85178245,16.97682609,-1.125043646,-1.343674645,17.79905738,14.38169262
28-02-2019,18.8975,18.8975,17.065,18.2775,16.275,16.104,16.65809355,46.14,16.22496976,17.07317231,-0.848202546,-1.244580225,17.87998557,14.32801443
27-02-2019,17.115,19.9775,14.13,18.8975,18.2775,16.189625,16.87137036,64.83,16.63612826,17.20830769,-0.572179432,-1.110100067,18.31568095,14.06356905
26-02-2019,15.3575,18.0975,13.12,17.115,18.8975,16.21275,16.89457318,70.09,16.70980084,17.20139601,-0.491595176,-0.986399089,18.36983923,14.05566077
25-02-2019,15.45,16.035,11.7,15.3575,17.115,16.12825,16.74818526,53.68,16.50175455,17.06481112,-0.563056569,-0.901730585,18.28005469,13.97644531
22-02-2019,16.0525,16.0525,12.315,15.45,15.3575,16.0765,16.62454857,42.13,16.33994616,16.94519548,-0.605249323,-0.842434332,18.24191925,13.91108075
21-02-2019,17.055,17.1725,12.1275,16.0525,15.45,16.0455,16.57006775,47.66,16.29572368,16.87906989,-0.583346218,-0.790616709,18.19266864,13.89833136
20-02-2019,18.4675,18.4675,15.2375,17.055,16.0525,16.0845,16.61625177,55.16,16.41253542,16.89210175,-0.479566336,-0.728406635,18.27707515,13.89192485
19-02-2019,18,18.605,15.2575,18.4675,17.055,16.20625,16.79256113,59.24,16.72868381,17.00879792,-0.280114105,-0.638748129,18.64344452,13.76905548
18-02-2019,16.46,18.1925,11.85,18,18.4675,16.281625,16.90755531,65.52,16.92427092,17.0822203,-0.157949376,-0.542588378,18.84602001,13.71722999
15-02-2019,15.7725,17.535,12.4475,16.46,18,16.259625,16.86493099,63.96,16.85284462,17.0361299,-0.183285279,-0.470727758,18.8091896,13.7100604
14-02-2019,15.73,16.5775,12.09,15.7725,16.46,16.255,16.76088995,56.02,16.68663776,16.94252769,-0.255889929,-0.427760192,18.80791217,13.70208783
13-02-2019,15.75,15.9025,11.81,15.73,15.7725,16.284,16.66270995,51.85,16.53946272,16.85271082,-0.313248103,-0.404857774,18.79692417,13.77107583
12-02-2019,15.84,15.975,13.23,15.75,15.73,16.307625,16.57578519,50.47,16.41800692,16.77102854,-0.353021623,-0.394490544,18.78939828,13.82585172
11-02-2019,15.5675,16.355,13.46,15.84,15.75,16.34475,16.50571041,50.37,16.32908278,16.70206346,-0.372980687,-0.390188573,18.77191637,13.91758363
08-02-2019,15.435,15.815,12.9675,15.5675,15.84,16.378375,16.41635704,48.21,16.21191619,16.61802172,-0.40610553,-0.393371964,18.73868847,14.01806153
07-02-2019,15.63,16.2225,13.5975,15.435,15.5675,16.403125,16.32289447,36.96,16.09239063,16.53039049,-0.437999859,-0.402297543,18.70970191,14.09654809
06-02-2019,15.78,15.9725,12.8325,15.63,15.435,16.42,16.25690452,32.52,16.02125361,16.46369489,-0.442441287,-0.410326292,18.69711498,14.14288502
05-02-2019,15.7225,15.9775,14.605,15.78,15.63,16.4285,16.21148504,41.07,15.98413767,16.41305083,-0.428913161,-0.414043666,18.69412435,14.16287565
04-02-2019,15.72,16.4525,14.9675,15.7225,15.78,16.43175,16.16491503,53.15,15.94388572,16.36189891,-0.418013196,-0.414837572,18.69289963,14.17060037
01-02-2019,17.1225,17.185,15.545,15.72,15.7225,16.404,16.12254217,52.04,15.90944176,16.31435085,-0.404909085,-0.412851874,18.68676863,14.12123137
31-01-2019,17.85,17.85,16.445,17.1225,15.72,16.34625,16.21777625,47.26,16.09606611,16.37421375,-0.278147641,-0.385911028,18.48323971,14.20926029
30-01-2019,18.4275,18.4275,15.9775,17.85,17.1225,16.293875,16.37322613,50.52,16.36590209,16.48353125,-0.117629158,-0.332254654,18.20723349,14.38051651
29-01-2019,18.8975,19.795,18.04,18.4275,17.85,16.3595,16.56887126,44.67,16.683071,16.62752893,0.055542066,-0.25469531,18.47119401,14.24780599
28-01-2019,17.69,19.28,14.5875,18.8975,18.4275,16.5365,16.79064543,53.62,17.02375238,16.79567494,0.228077446,-0.158140759,18.87574437,14.19725563
25-01-2019,17.435,18.14,14.365,17.69,18.8975,16.6485,16.87629825,75.25,17.12625202,16.86192124,0.264330778,-0.073646451,18.98320408,14.31379592
24-01-2019,18.085,18.3775,14.5425,17.435,17.69,16.717625,16.92950794,67.93,17.17375171,16.90437152,0.26938019,-0.005041123,19.05988239,14.37536761
23-01-2019,17.985,18.2875,12.015,18.085,17.435,16.769125,17.0395548,65.33,17.31394375,16.99182548,0.322118273,0.060390756,19.18669897,14.35155103
22-01-2019,18.1475,18.4725,15.51,17.985,18.085,16.745,17.1295972,68.86,17.41718317,17.06539396,0.351789213,0.118670447,19.10003436,14.38996564
21-01-2019,16.6175,18.34,14.36,18.1475,17.985,16.752375,17.22654032,67.3,17.52953961,17.14554996,0.383989645,0.171734287,19.12481682,14.37993318
18-01-2019,16.2425,16.905,12.3075,16.6175,18.1475,16.76025,17.16853648,71.18,17.38922582,17.10643515,0.282790671,0.193945564,19.12964916,14.39085084
17-01-2019,16.0775,16.4275,12.9925,16.2425,16.6175,16.78375,17.08034253,57.9,17.21280647,17.04243996,0.17036651,0.189229753,19.12100519,14.44649481
16-01-2019,15.5825,16.3075,12.8,16.0775,16.2425,16.801125,16.98483372,53.99,17.03814393,16.97096292,0.06718101,0.164820004,19.11039606,14.49185394
15-01-2019,16.1575,16.1575,12.9925,15.5825,16.0775,16.79275,16.85127813,51.94,16.81419871,16.86811382,-0.053915105,0.121072983,19.11922288,14.46627712
14-01-2019,15.3525,16.5525,15.3525,16.1575,15.5825,16.808625,16.78520402,49.14,16.71316814,16.81547576,-0.102307615,0.076396863,19.1119421,14.5053079
11-01-2019,15.345,15.83,14.3625,15.3525,16.1575,16.797875,16.64875602,52.52,16.50383458,16.70710718,-0.203272601,0.02046297,19.12743915,14.46831085
10-01-2019,15.27,15.6075,14.1475,15.345,15.3525,16.793375,16.52458878,39.07,16.32555234,16.60621035,-0.280658016,-0.039761227,19.1343438,14.4524062
09-01-2019,15.7,16.3225,13.895,15.27,15.345,16.775375,16.40510413,33.02,16.16315967,16.50723181,-0.344072139,-0.100623409,19.15915311,14.39159689
08-01-2019,16.3025,16.5725,14.735,15.7,15.27,16.771375,16.33795136,27.03,16.09190434,16.44743686,-0.355532524,-0.151605232,19.16244307,14.38030693
07-01-2019,16.1625,16.455,15.3025,16.3025,15.7,16.800375,16.33457504,26.6,16.12430367,16.4367008,-0.312397127,-0.183763611,19.15161727,14.44913273
04-01-2019,16.79,16.9725,15.485,16.1625,16.3025,16.8225,16.31818694,38.86,16.13018003,16.41638963,-0.286209598,-0.204252809,19.13900826,14.50599174
03-01-2019,16.3875,17.1475,15.435,16.79,16.1625,16.805875,16.36312152,39.59,16.23169079,16.44406447,-0.212373676,-0.205876982,19.11808645,14.49366355
02-01-2019,15.325,16.9475,14.8375,16.3875,16.79,16.73275,16.36544328,39.37,16.25566144,16.43987451,-0.184213068,-0.201544199,18.99795238,14.46754762
01-01-2019,16,16.4,15.15,15.325,16.3875,16.577625,16.26635344,37.5,16.11248276,16.35729121,-0.244808454,-0.21019705,18.7781623,14.3770877
31-12-2018,15.27,16.1525,14.65,16,15.325,16.43275,16.24098645,30.65,16.09517772,16.3308252,-0.235647478,-0.215287136,18.35400432,14.51149568
28-12-2018,16.0725,16.0725,15.015,15.27,16,16.31175,16.14851155,45.2,15.9682273,16.25224555,-0.284018252,-0.229033359,18.20421574,14.41928426
27-12-2018,15.92,16.375,12.5625,16.0725,15.27,16.243625,16.14127235,42.84,15.98426925,16.23893107,-0.254661813,-0.23415905,18.06250296,14.42474704
26-12-2018,15.75,17.4775,14.8075,15.92,16.0725,16.135375,16.12019879,49.97,15.97438168,16.21530654,-0.240924867,-0.235512213,17.73762447,14.53312553
24-12-2018,15.9925,17.1325,14.8975,15.75,15.92,16.023625,16.08494177,52.38,15.93986142,16.18083939,-0.240977973,-0.236605365,17.3747926,14.6724574
21-12-2018,14.3325,16.23,12.94,15.9925,15.75,15.915875,16.07613779,46.95,15.94795966,16.16688833,-0.218928664,-0.233070025,16.8254473,15.0063027
20-12-2018,14.66,14.9175,13.72,14.3325,15.9925,15.801625,15.91007705,55.23,15.69942741,16.03100771,-0.331580303,-0.252772081,16.89548499,14.70776501
19-12-2018,14.5775,14.865,11.87,14.66,14.3325,15.7225,15.79102209,43.49,15.5395155,15.92945158,-0.389936085,-0.280204881,16.90724847,14.53775153
18-12-2018,14.54,15.3125,11.9825,14.5775,14.66,15.6475,15.67544856,46.2,15.39151311,15.82930702,-0.437793907,-0.311722687,16.92398675,14.37101325
17-12-2018,15.1575,15.9125,13.8675,14.54,14.5775,15.595375,15.5673106,42.69,15.2605111,15.7338028,-0.473291701,-0.34403649,16.96479504,14.22595496
14-12-2018,15.55,15.5975,12.6725,15.1575,14.54,15.545375,15.52828102,37.61,15.24466323,15.6911137,-0.446450466,-0.364519285,16.90133482,14.18941518
13-12-2018,15.81,15.905,11.9125,15.55,15.1575,15.55525,15.53034949,43.38,15.29163812,15.68066083,-0.389022712,-0.36941997,16.90816877,14.20233123
12-12-2018,17.945,17.945,15.4175,15.81,15.55,15.5785,15.55698287,41.57,15.3713861,15.69024151,-0.31885541,-0.359307058,16.93218736,14.22481264
11-12-2018,20.4375,20.4375,17.2025,17.945,15.81,15.71225,15.78441308,46,15.7673267,15.85726066,-0.089933958,-0.305432438,17.41991684,14.00458316
10-12-2018,18.59,20.645,16.89,20.4375,17.945,15.949125,16.22756421,65.81,16.4858149,16.19653765,0.289277254,-0.1864905,18.66582737,13.23242263
07-12-2018,19.305,19.6275,15.9825,18.59,20.4375,16.0635,16.4525581,71.96,16.80953569,16.37383116,0.435704531,-0.062051494,19.02447264,13.10252736
06-12-2018,18.39,19.55,15.91,19.305,18.59,16.220625,16.72421923,64.8,17.19345327,16.59095477,0.602498499,0.070858505,19.51811083,12.92313917
05-12-2018,18.1075,18.8275,16.62,18.39,19.305,16.300625,16.88286502,64.52,17.37753738,16.72421738,0.653320002,0.187350804,19.73122142,12.87002858
04-12-2018,18.2225,19.62,16.905,18.1075,18.39,16.386625,16.99949692,60.38,17.48983933,16.82668276,0.663156563,0.282511956,19.91133599,12.86191401
03-12-2018,19.1625,19.605,16.31,18.2225,18.1075,16.5315,17.11597341,59.82,17.60255635,16.93007663,0.672479721,0.360505509,20.11025765,12.95274235
30-11-2018,18.6975,19.915,16.81,19.1625,18.2225,16.689625,17.3108807,59.39,17.84254768,17.09544133,0.747106357,0.437825679,20.44462878,12.93462122
29-11-2018,17.96,18.85,14.93,18.6975,19.1625,16.861,17.44293968,71.64,17.97407881,17.21411234,0.75996647,0.502253837,20.65584671,13.06615329
28-11-2018,18.315,19.355,16.6725,17.96,18.6975,16.955375,17.49218352,67.87,17.97191284,17.26936328,0.702549562,0.542312982,20.7615204,13.1492296
27-11-2018,20.4025,20.4025,16.605,18.315,17.96,17.075125,17.57054699,64.15,18.02469548,17.34681785,0.67787763,0.569425911,20.89479172,13.25545828
26-11-2018,19.16,20.5275,15.0175,20.4025,18.315,17.30775,17.8402568,65.38,18.39051156,17.57316467,0.817346884,0.619010106,21.34794245,13.26755755
22-11-2018,19.555,20.0025,17.0875,19.16,20.4025,17.466125,17.96594663,69.09,18.5088944,17.69070803,0.818186364,0.658845358,21.53744396,13.39480604
21-11-2018,19.3275,20.0975,15.54,19.555,19.16,17.72725,18.11728505,62.37,18.66983372,17.82880373,0.841029986,0.695282283,21.61824767,13.83625233
20-11-2018,19.255,19.6475,18.2525,19.3275,19.555,17.960625,18.23254362,62.72,18.77101315,17.93981827,0.831194876,0.722464802,21.63064145,14.29060855
19-11-2018,18.35,19.65,13.515,19.255,19.3275,18.1945,18.32992041,55.39,18.84547266,18.03723914,0.808233523,0.739618546,21.53842678,14.85057322
16-11-2018,18.455,18.8675,16.8975,18.35,19.255,18.385,18.33183276,44.31,18.7692461,18.06040661,0.708839488,0.733462734,21.25248652,15.51751348
15-11-2018,18.825,18.915,15.4975,18.455,18.35,18.549875,18.34356297,48.73,18.72090055,18.08963575,0.631264794,0.713023146,20.98216841,16.11758159
14-11-2018,18.695,19.5075,14.77,18.825,18.455,18.713625,18.38941412,45.2,18.73691585,18.14410718,0.592808669,0.688980251,20.69466173,16.73258827
13-11-2018,19.3675,19.685,17.1225,18.695,18.825,18.857875,18.41851753,52.62,18.73046725,18.18491405,0.545553202,0.660294841,20.29384549,17.42190451
12-11-2018,17.765,19.4625,16.475,19.3675,18.695,18.929,18.50889682,53.61,18.82847229,18.27251301,0.55595928,0.639427729,20.31462203,17.54337797
09-11-2018,17.8775,18.755,16.755,17.765,19.3675,18.795375,18.4380495,56.58,18.66486117,18.23491946,0.429941715,0.597530526,20.08026418,17.51048582
07-11-2018,18.505,18.505,16.81,17.8775,17.765,18.75975,18.38466383,42.54,18.54372868,18.20844394,0.335284742,0.545081369,20.10662934,17.41287066
06-11-2018,19.4825,19.4825,16.18,18.505,17.8775,18.71975,18.39612442,45.45,18.53777042,18.23041106,0.307359368,0.497536969,20.0458046,17.3936954
05-11-2018,18.23,19.8225,17.735,19.4825,18.505,18.774375,18.49958876,53.06,18.68311344,18.32315839,0.35995505,0.470020585,20.13284732,17.41590268
02-11-2018,19.1925,19.1925,17.485,18.23,19.4825,18.7805,18.47391364,56.13,18.61340368,18.31625776,0.297145912,0.435445651,20.12736732,17.43363268
01-11-2018,19.7975,20.13,18.8975,19.1925,18.23,18.829,18.54235044,37.5,18.70249542,18.3811646,0.321330822,0.412622685,20.16104078,17.49695922
31-10-2018,20.5025,22.815,19.575,19.7975,19.1925,18.86075,18.66188849,50.19,18.87095766,18.48607833,0.384879332,0.407074014,20.255076,17.466424
30-10-2018,19.825,20.7725,19.55,20.5025,19.7975,18.951,18.83718483,51.41,19.12196418,18.6354429,0.486521277,0.422963467,20.52315775,17.37884225
